F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
0.154505905,0.331294914,0.609717341,0.311739071,0.225234708,0.249947615,0.868373767,1.817512823,0.111361051,0.033769831,0.114804006,0.689477212,0.609420332,0.597506239,0.908025719,0.508846035,0.443046192,1.075075354,1.155674472,1.107707604,2
0.154505905,0.311739071,0.225234708,0.331294914,0.609717341,0.114804006,0.597506239,0.908025719,0.689477212,0.609420332,0.249947615,0.111361051,0.033769831,0.868373767,1.817512823,0.508846035,0.443046192,1.075075354,1.155674472,1.107707604,2
0.205075298,0.307096027,0.613981456,0.349370877,0.190727442,0.121205352,0.691367565,0.608984878,0.62806354,0.908524126,0.252889969,0.955484243,1.791988166,0.100893505,0.001436775,0.515139281,0.445194775,1.07409269,1.155641545,1.11448959,2
0.099963554,0.285958054,0.595989186,0.271087693,0.271639765,0.116395317,0.649492293,0.689413793,0.594462951,0.875800666,0.202654211,0.89411588,1.794088359,0.070755803,0.025787068,0.495840306,0.447393132,1.074331658,1.15803487,1.179854283,2
0.743583275,0.287838214,0.886408424,0.425442761,0.48615187,0.777287741,1.208221742,0.96895657,0.755029866,0.81777232,0.849692734,1.792892299,2.283899382,0.27469426,0.087383796,0.843017017,0.557139775,1.076641515,1.154796375,1.043204983,2
0.794152668,0.263639326,0.890672539,0.463074567,0.451644605,0.783689087,1.210112096,0.968521117,0.785587167,0.818270727,0.852635088,1.880002774,2.258374726,0.264226714,0.05505074,0.849310263,0.567436972,1.075335214,1.155087085,1.055810001,2
0.689040925,0.242501353,0.87268027,0.384791383,0.532556928,0.778879053,1.168236823,1.048950032,0.751986577,0.785547268,0.802399331,1.818634412,2.260474919,0.234089012,0.079401033,0.830011288,0.563883828,1.075966917,1.157087675,1.118092301,2
0.067822584,0.366109717,0.294602965,0.284739198,0.365339309,0.194318479,0.654464139,0.40220252,0.502907515,0.812777257,0.805941823,0.659390139,1.571428843,0.103208536,0.02343869,0.473912781,0.380996653,1.066501217,1.13856709,0.963028042,2
0.123219864,0.370449943,0.388946978,0.221545475,0.176125898,0.11503646,0.663781778,0.378311383,0.521581262,0.84593053,0.649046897,0.840579878,1.68146992,0.085608097,0.01600279,0.471842477,0.415662995,1.047924102,1.128363847,1.049902223,2
3.20170172,0.252883267,0.897146838,0.416532759,0.064079089,0.339296676,0.850697091,0.663500347,0.603549457,0.516962208,0.847874748,0.26668742,0.76188754,0.911119206,0.998199163,0.772807835,0.704577,1.464621538,1.585244791,1.49972064,3
3.20170172,0.252883267,0.897146838,0.416532759,0.064079089,0.847874748,0.26668742,0.76188754,0.911119206,0.998199163,0.339296676,0.850697091,0.663500347,0.603549457,0.516962208,0.772807835,0.704577,1.464621538,1.585244791,1.49972064,3
3.20170172,0.416532759,0.064079089,0.252883267,0.897146838,0.339296676,0.603549457,0.516962208,0.850697091,0.663500347,0.847874748,0.911119206,0.998199163,0.26668742,0.76188754,0.772807835,0.704577,1.464621538,1.585244791,1.49972064,3
3.230898942,0.258931876,0.857670341,0.420149978,0.168024721,0.363511668,0.887563891,0.664110745,0.609620472,0.479125802,0.862635616,0.302669857,0.739822613,0.923131524,1.001501229,0.784624618,0.702945656,1.46681141,1.588553115,1.488293388,3
3.150189929,0.264776101,0.819637115,0.450302818,0.0730032,0.357762275,0.799976458,0.696600728,0.537260155,0.569824843,0.819656031,0.249733063,0.800633317,0.816101213,0.932758515,0.755881051,0.687080838,1.467031044,1.589945093,1.499851112,3
1.01662211,0.274551342,1.328417175,0.265385318,0.416248539,0.899564815,0.407835264,0.388307891,0.384148686,0.587015984,0.445564052,0.723793924,1.818315327,2.242177887,2.382849347,0.905386511,0.691563836,1.469518298,1.585714147,1.30651458,3
1.045819331,0.280599952,1.288940678,0.269002537,0.520194171,0.923779808,0.444702064,0.388918289,0.390219702,0.549179577,0.460324919,0.759776361,1.7962504,2.254190204,2.386151414,0.917203294,0.683369173,1.471676481,1.589054159,1.364271236,3
0.965110318,0.286444176,1.250907451,0.299155377,0.42517265,0.918030415,0.357114631,0.421408271,0.317859385,0.639878618,0.417345335,0.706839566,1.857061104,2.147159893,2.3174087,0.888459726,0.671795698,1.472616066,1.589726187,1.351787671,3
0.597355113,0.198175252,0.381250818,0.278773273,1.481857516,0.293621986,1.560008117,0.597696879,0.532967215,0.475525077,0.835289252,0.618865639,1.128981661,1.091258389,1.621352845,0.779531935,0.466348628,1.458106376,1.556648352,1.414726884,3
3.890084534,0.200016256,0.363453164,0.317969656,0.956548247,0.312495574,1.383286962,0.625872717,0.561346082,0.504830418,0.843141797,0.527961092,0.944431845,1.004003632,0.878009459,0.887563429,0.861693742,1.455965581,1.576130514,1.494349807,3
2.786994149,0.353502924,2.096684714,0.362323142,0.93804035,0.751993143,3.431769304,0.193851119,0.970272665,2.455432108,0.584894612,0.142271426,2.322684118,2.688201645,4.133099565,1.614134332,1.255254914,2.091311453,2.322977957,2.999203294,4
2.786994149,0.353502924,2.096684714,0.362323142,0.93804035,0.584894612,0.142271426,2.322684118,2.688201645,4.133099565,0.751993143,3.431769304,0.193851119,0.970272665,2.455432108,1.614134332,1.255254914,2.091311453,2.322977957,2.999203294,4
2.786994149,0.362323142,0.93804035,0.353502924,2.096684714,0.751993143,0.970272665,2.455432108,3.431769304,0.193851119,0.584894612,2.688201645,4.133099565,0.142271426,2.322684118,1.614134332,1.255254914,2.091311453,2.322977957,2.999203294,4
2.750749149,0.329137121,2.093304314,0.382465817,0.936113849,0.748482282,3.454249016,0.178561633,0.915746577,2.421730945,0.60561832,0.144381935,2.390171844,2.684511192,4.104113907,1.609289193,1.25460485,2.088800534,2.321383193,2.961627002,4
2.780244688,0.356644821,2.077611578,0.39353251,0.912937317,0.775633276,3.362926763,0.166466097,0.941325186,2.439606831,0.585279802,0.103149328,2.348709835,2.73505808,4.175656529,1.610318843,1.260356984,2.090538296,2.323344621,2.906924643,4
1.471429803,0.362180593,1.868576225,0.423415067,0.466854234,0.963561801,1.402300143,3.542199603,0.990931724,4.119533554,0.09347402,2.010451759,0.829779698,3.68587575,0.595059706,1.521708245,1.252322976,2.098017583,2.318285303,2.812335287,4
1.435184803,0.337814789,1.865195825,0.443557742,0.464927732,0.96005094,1.424779856,3.526910117,0.936405636,4.08583239,0.114197729,2.012562268,0.897267424,3.682185296,0.566074047,1.516863106,1.245304868,2.09541548,2.316781722,2.784032573,4
1.464680342,0.365322489,1.849503089,0.454624435,0.4417512,0.987201934,1.333457603,3.51481458,0.961984246,4.103708276,0.093859211,1.971329661,0.855805415,3.732732184,0.63761667,1.517892756,1.248489575,2.097367206,2.318529187,2.806989848,4
0.930730235,0.327075292,2.096501969,0.636080119,1.571149969,0.658327466,3.56874325,1.512738876,1.970226412,2.740126616,0.458533995,0.148656386,1.252289145,2.321764717,3.903648937,1.606439559,1.119803013,2.102403489,2.261066393,2.465029797,4
3.604167845,0.337028063,2.155864018,0.390654043,1.571181231,0.694086451,3.596712682,1.228420905,1.875680014,3.077324745,0.497763938,0.093337923,1.319900147,2.603558624,4.128198933,1.811591971,1.287866008,2.085023829,2.316174206,2.981697391,4
0.411140064,0.594819849,0.348408833,0.566498931,0.514449489,0.576278217,0.779419749,0.710154464,0.669706188,0.657936475,0.45068731,0.282990574,0.094602249,0.332503794,0.356784256,0.489758696,0.180215627,0.76842984,0.807745502,0.433665873,1
0.411140064,0.594819849,0.348408833,0.566498931,0.514449489,0.45068731,0.282990574,0.094602249,0.332503794,0.356784256,0.576278217,0.779419749,0.710154464,0.669706188,0.657936475,0.489758696,0.180215627,0.76842984,0.807745502,0.433665873,1
0.411140064,0.566498931,0.514449489,0.594819849,0.348408833,0.576278217,0.669706188,0.657936475,0.779419749,0.710154464,0.45068731,0.332503794,0.356784256,0.282990574,0.094602249,0.489758696,0.180215627,0.76842984,0.807745502,0.433665873,1
0.392050613,0.579801706,0.386271251,0.570729615,0.518712284,0.592124791,0.839266249,0.71639792,0.718240052,0.700641473,0.478315029,0.30186351,0.068050035,0.335116584,0.341340334,0.502594763,0.19547861,0.765816344,0.808007731,0.507562283,1
0.408786035,0.625717654,0.288289482,0.467696104,0.466695301,0.561874943,0.767862654,0.641030488,0.63078394,0.70401107,0.487490252,0.271742971,0.138674128,0.352706286,0.408245997,0.481440487,0.169912531,0.768413201,0.812925624,0.577324411,1
0.52539178,0.594995597,0.520867759,0.76791608,0.721202227,0.67147652,0.714713275,0.506138014,0.677736435,0.545023891,0.288719316,0.09245722,0.171129857,0.343750803,0.819187324,0.53071374,0.211503419,0.769018205,0.806707285,0.410807907,1
0.50630233,0.579977453,0.558730178,0.772146763,0.725465021,0.687323094,0.774559776,0.51238147,0.726270299,0.587728889,0.316347034,0.111330156,0.144577642,0.346363593,0.803743403,0.543549807,0.216462118,0.766204544,0.80716968,0.483430759,1
0.523037751,0.625893401,0.460748408,0.669113253,0.673448039,0.657073246,0.70315618,0.437014038,0.638814186,0.591098486,0.325522258,0.081209617,0.215201736,0.363953295,0.870649065,0.522395531,0.201558598,0.768861979,0.812026995,0.566274942,1
0.226818784,0.581982204,0.367867393,0.504780034,0.503028588,0.559178383,0.766195092,0.716200471,0.676198732,0.6733103,0.502590416,0.291110777,0.082606966,0.335888604,0.346036096,0.475586189,0.189838948,0.765120719,0.792908896,0.461299226,1
0.381129769,0.586642077,0.355290622,0.523007088,0.509411342,0.567355586,0.777655287,0.713888531,0.670505255,0.669566991,0.487258829,0.290092563,0.084926472,0.332615597,0.352040933,0.486759129,0.181142181,0.768736588,0.810517246,0.456786494,1
0.078785184,0.249914054,0.238747632,0.283523324,0.328959852,0.264606189,0.478284808,0.471294471,0.545750161,0.492551534,0.217665266,0.112991723,0.057263967,0.235794961,0.298929684,0.290337521,0.145956773,0.545845502,0.576785045,0.343854551,2
0.078785184,0.249914054,0.238747632,0.283523324,0.328959852,0.217665266,0.112991723,0.057263967,0.235794961,0.298929684,0.264606189,0.478284808,0.471294471,0.545750161,0.492551534,0.290337521,0.145956773,0.545845502,0.576785045,0.343854551,2
0.078785184,0.283523324,0.328959852,0.249914054,0.238747632,0.264606189,0.545750161,0.492551534,0.478284808,0.471294471,0.217665266,0.235794961,0.298929684,0.112991723,0.057263967,0.290337521,0.145956773,0.545845502,0.576785045,0.343854551,2
0.111217188,0.224941156,0.269504689,0.296037926,0.333329422,0.253014015,0.415055314,0.413109086,0.470971061,0.541375508,0.228291286,0.108900752,0.02658719,0.239070691,0.289991306,0.281426439,0.135182625,0.533327532,0.568239302,0.437360787,2
0.141310651,0.251320884,0.35425896,0.254052704,0.271816786,0.259248796,0.415808288,0.41148766,0.473754798,0.42414368,0.24482837,0.155940659,0.089171694,0.261455234,0.382182666,0.292718789,0.110210579,0.542982999,0.579933483,0.492155748,2
0.374210182,0.242225726,0.383572034,0.464221671,0.504228925,0.509019885,0.432674146,0.435606502,0.466748462,0.416824321,0.164030553,0.056970652,0.13286254,0.257856938,0.481566437,0.354841265,0.141599477,0.546309809,0.576032519,0.337530062,2
0.406642186,0.217252828,0.414329091,0.476736272,0.508598496,0.49742771,0.369444652,0.377421117,0.391969363,0.465648295,0.174656573,0.05287968,0.102185763,0.261132668,0.472628059,0.345930184,0.143133768,0.533832185,0.567446431,0.437221599,2
0.436735648,0.243632557,0.499083362,0.434751051,0.447085859,0.503662491,0.370197626,0.375799691,0.394753099,0.348416468,0.191193657,0.099919588,0.164770266,0.283517211,0.564819419,0.357222533,0.130694817,0.54300787,0.579620396,0.497848324,2
0.049316055,0.2538715,0.231614392,0.278605829,0.332826977,0.297005171,0.491914884,0.4441444,0.547751974,0.482644664,0.227746652,0.211360892,0.063727782,0.229568622,0.28605481,0.295210307,0.140772425,0.544083076,0.565623181,0.343931026,2
0.084831288,0.253865922,0.234999045,0.275070286,0.329332266,0.289385875,0.489409842,0.448667914,0.547885244,0.487572901,0.216349463,0.187137097,0.057633419,0.236407928,0.293312314,0.295457387,0.139310364,0.544990561,0.576829972,0.358319607,2
0.234948397,0.203235221,0.268525825,0.250510867,0.297004167,0.237853185,0.495604283,0.557005221,0.573328427,0.576513587,0.195740725,0.003208798,0.069434946,0.01899934,0.182328412,0.277616093,0.185075604,0.563946264,0.591178386,0.509102389,3
0.234948397,0.203235221,0.268525825,0.250510867,0.297004167,0.195740725,0.003208798,0.069434946,0.01899934,0.182328412,0.237853185,0.495604283,0.557005221,0.573328427,0.576513587,0.277616093,0.185075604,0.563946264,0.591178386,0.509102389,3
0.234948397,0.250510867,0.297004167,0.203235221,0.268525825,0.237853185,0.573328427,0.576513587,0.495604283,0.557005221,0.195740725,0.01899934,0.182328412,0.003208798,0.069434946,0.277616093,0.185075604,0.563946264,0.591178386,0.509102389,3
0.22650059,0.176167159,0.288562168,0.242292271,0.316852105,0.25917301,0.479006476,0.560339186,0.58789549,0.602424085,0.194229763,0.004093339,0.028118203,0.056672765,0.203231255,0.281703858,0.189126313,0.559817077,0.591359136,0.550226474,3
0.167533444,0.136518524,0.220371039,0.183061745,0.343330411,0.193158322,0.577884152,0.525876923,0.655479596,0.696723756,0.234284991,0.023777592,0.109879562,-0.032260961,0.229897609,0.28436778,0.218782434,0.555352691,0.592128105,0.64996232,3
0.38504155,0.203224269,0.392973222,0.22839664,0.509674147,0.591180909,0.602303159,0.589214109,0.57940143,0.622771891,0.005978454,0.07618636,0.326736187,0.183083634,0.487256365,0.385561488,0.198758813,0.564362437,0.590659152,0.493553334,3
0.376593743,0.176156206,0.413009565,0.220178044,0.529522085,0.612500734,0.585705352,0.592548074,0.593968493,0.648682389,0.004467492,0.077070901,0.285419444,0.220757059,0.508159208,0.389649253,0.205296015,0.560276647,0.590796506,0.526414674,3
0.317626597,0.136507571,0.344818437,0.160947519,0.556000392,0.546486047,0.684583028,0.558085811,0.661552599,0.74298206,0.04452272,0.096755154,0.367180803,0.131823333,0.534825563,0.392313175,0.228448838,0.555544635,0.591833101,0.639890252,3
0.116395948,0.193992151,0.262204868,0.279371169,0.290640626,0.209305269,0.485338906,0.568420082,0.551065351,0.5826407,0.161885596,0.009565034,0.097205429,0.038643977,0.169991739,0.26777779,0.185943261,0.55967631,0.582149961,0.47365257,3
0.251305105,0.19731968,0.264859437,0.272895368,0.29529157,0.213290667,0.491875796,0.561193656,0.557110008,0.580083957,0.17180014,0.007677206,0.092369501,0.030910111,0.174481316,0.277497568,0.182132338,0.586881086,0.619047635,0.507353749,3
0.051220228,0.277193308,0.287590005,0.292716914,0.37037363,0.304487729,0.611406447,0.588209011,0.451491041,0.545274314,0.268595555,0.05658682,0.01166815,0.051997796,0.253957693,0.294851243,0.189268312,0.554757785,0.582252927,0.456950368,4
0.051220228,0.277193308,0.287590005,0.292716914,0.37037363,0.268595555,0.05658682,0.01166815,0.051997796,0.253957693,0.304487729,0.611406447,0.588209011,0.451491041,0.545274314,0.294851243,0.189268312,0.554757785,0.582252927,0.456950368,4
0.051220228,0.292716914,0.37037363,0.277193308,0.287590005,0.304487729,0.451491041,0.545274314,0.611406447,0.588209011,0.268595555,0.051997796,0.253957693,0.05658682,0.01166815,0.294851243,0.189268312,0.554757785,0.582252927,0.456950368,4
0.019897099,0.266494428,0.295375461,0.304377385,0.311796758,0.344872741,0.650657778,0.611612369,0.414861007,0.513712002,0.294726439,0.049446454,0.009401386,0.058619468,0.279407318,0.295017206,0.194297228,0.552286488,0.584002917,0.506934699,4
0.050468509,0.255364148,0.420823614,0.319507174,0.347613855,0.269054487,0.59781578,0.541486049,0.425208449,0.478763151,0.254780641,0.020831413,-0.002020808,0.095212556,0.319765808,0.292978322,0.180719038,0.549063536,0.582859341,0.547554346,4
0.379003571,0.279339859,0.394404092,0.373940351,0.683072074,0.623042307,0.640100721,0.658032646,0.548594167,0.49963077,0.072367209,0.009236309,0.217062653,0.23260159,0.356925141,0.397823564,0.204146308,0.555169578,0.581728224,0.44000029,4
0.347680441,0.268640978,0.402189547,0.385600822,0.624495202,0.663427319,0.679352052,0.681436003,0.511964132,0.468068457,0.098498093,0.002095942,0.214795889,0.239223262,0.382374766,0.397989527,0.203967409,0.55271838,0.583458115,0.492822438,4
0.378251852,0.257510698,0.5276377,0.400730611,0.660312298,0.587609066,0.626510054,0.611309683,0.522311574,0.433119607,0.058552295,-0.026519099,0.203373695,0.275816349,0.422733257,0.395950643,0.200815466,0.549034682,0.582775285,0.539854639,4
0.064822155,0.250786632,0.262441111,0.257273048,0.386677962,0.318519536,0.577496286,0.609001258,0.4458222,0.555538704,0.254060015,0.083722901,0.015843615,0.09117365,0.259730323,0.295527293,0.183018054,0.550688804,0.573232067,0.441451033,4
0.024722919,0.260555303,0.273606795,0.275899788,0.382265193,0.31908242,0.590489466,0.604583595,0.445744733,0.555185988,0.238881567,0.076754872,0.010874553,0.082825681,0.264057631,0.293702034,0.18873052,0.545953954,0.575496685,0.466011893,4
0.365508204,0.374999987,0.154270125,0.381453702,0.353068123,0.518024817,0.666288959,0.840182326,0.925448131,0.475724623,1.378784771,0.457722747,0.091198122,0.307653207,9.128791146,1.094607933,2.170176717,1.292553097,1.475558172,1.035864145,1
0.365508204,0.374999987,0.154270125,0.381453702,0.353068123,1.378784771,0.457722747,0.091198122,0.307653207,9.128791146,0.518024817,0.666288959,0.840182326,0.925448131,0.475724623,1.094607933,2.170176717,1.292553097,1.475558172,1.035864145,1
0.365508204,0.381453702,0.353068123,0.374999987,0.154270125,0.518024817,0.925448131,0.475724623,0.666288959,0.840182326,1.378784771,0.307653207,9.128791146,0.457722747,0.091198122,1.094607933,2.170176717,1.292553097,1.475558172,1.035864145,1
0.384676863,0.393106249,0.163921128,0.36188417,0.344439854,0.528605656,0.621736919,0.818393393,0.89384755,0.500915635,1.399181014,0.48845118,0.086747856,0.286266227,9.067549908,1.089314907,2.155175612,1.288063079,1.471166372,1.117087947,1
